state,week,mean_contact,weighted_variance,nb.mu,nb.mu.se,nb.k,nb.k.se,nb.llk,nb.aic,n,prob_zero
MN,2020-11-22,5.859247881044813,107.00817191897819,5.0919786197961745,0.15259059469490222,0.3121696213569993,0.008635893996791454,-9286.682268438813,18577.364536877627,3784,0.41060943790927285
MN,2020-11-29,5.565261236386503,96.53585528026093,4.829856939719195,0.14152276173308648,0.3002908186876858,0.008060804634637106,-9861.692424454692,19727.384848909383,4119,0.42644712855057076
MN,2020-12-06,5.420049017546254,120.04269339598555,5.026614034266787,0.15556229327947046,0.30405440944846984,0.008510048967993766,-8826.601762411192,17657.203524822384,3642,0.41860835567300475
MN,2020-12-13,5.405607241961584,112.35817096921416,5.424305524081094,0.16067639794992528,0.30698666485393733,0.00823384160961382,-9786.264119775982,19576.528239551964,3924,0.40717312736235367
MN,2020-12-20,5.405195356398881,117.87278071757692,5.303107088505467,0.16173172106025827,0.31687798789091465,0.008884908133612259,-8951.46927631024,17906.93855262048,3594,0.40203986108878476
MN,2020-12-27,5.460432231498977,111.8172940351355,5.012840185038973,0.1484038174997463,0.2968923953236361,0.00794065818526982,-9828.984559531771,19661.969119063542,4070,0.4247663652227447
MN,2021-01-03,5.545892705809615,120.38376276063727,5.186898183446841,0.15460883118742574,0.30745383770152523,0.008345507139562874,-9528.23956122785,19060.4791224557,3876,0.4121220092154063
MN,2021-01-10,5.71367070234253,114.34521165569181,5.36062655086592,0.16475886817306268,0.3031033620729009,0.00841637740006512,-9138.843578885084,18281.687157770168,3687,0.41171861597105136
MN,2021-01-17,5.929640492586736,108.73627892565719,5.558062318125412,0.16534258871432836,0.3385811559540447,0.009438945013705374,-9059.108127438267,18122.216254876534,3539,0.3800496998090217
MN,2021-01-24,6.111281679894392,147.7942049230351,5.897336439021231,0.18104654882740817,0.30294878748659915,0.008278620224676115,-9399.937108047712,18803.874216095424,3681,0.4007017872178194
MN,2021-01-31,6.314187947249074,133.17422864799974,6.121997451729447,0.1969328204207651,0.30895758654387395,0.008892479142514696,-8529.471998090763,17062.943996181526,3286,0.39145112418274275
MN,2021-02-07,6.534648836714373,135.41384346318614,5.931607639198348,0.18523436790113243,0.3090428975929822,0.008695872904455474,-8977.844060743704,17959.68812148741,3491,0.3950333672965678
MN,2021-02-14,6.7497772525294515,145.08517024641972,5.998729181094676,0.18294827149128204,0.33449590833915044,0.009405389285444701,-8872.910842659408,17749.821685318817,3392,0.3739128710199036
MN,2021-02-21,7.0062342302061715,152.65445716376436,6.552754731863579,0.19555121175403764,0.3537562829508836,0.009845232220531543,-9089.015352912442,18182.030705824884,3347,0.34950888498679283
